id,original_title,director,revenue,type
18870.0,Minotaur,Jonathan English,0.0,min revenue
18884.0,Nuremberg,Yves Simoneau,0.0,min revenue
18885.0,3 Ninjas Kick Back,Charles T. Kanganis,0.0,min revenue
18886.0,Flight of the Intruder,John Milius,0.0,min revenue
18893.0,Joe Strummer: The Future Is Unwritten,Julien Temple,0.0,min revenue
18898.0,Looking for Eric,Ken Loach,0.0,min revenue
18900.0,In Cold Blood,Richard Brooks,0.0,min revenue
18905.0,Caveman,Carl Gottlieb,0.0,min revenue
18910.0,The Ninth Configuration,William Peter Blatty,0.0,min revenue
18911.0,Tomb Raider: Ascension,Stephen Reynolds,0.0,min revenue
18937.0,Quest for Camelot,Frederik Du Chau,0.0,min revenue
18943.0,Ernest Goes to Jail,John R. Cherry III,0.0,min revenue
18955.0,Coco,Gad Elmaleh,0.0,min revenue
18971.0,Rosencrantz & Guildenstern Are Dead,Tom Stoppard,0.0,min revenue
18975.0,The Adventures of Pinocchio,Steve Barron,0.0,min revenue
18976.0,Attila,Dick Lowry,0.0,min revenue
18979.0,Captain Kronos: Vampire Hunter,Brian Clemens,0.0,min revenue
18988.0,The Lion in Winter,Anthony Harvey,0.0,min revenue
18993.0,Mysterious Island,Cy Endfield,0.0,min revenue
18998.0,Darkman II: The Return of Durant,Bradford May,0.0,min revenue
19002.0,Darkman III: Die Darkman Die,Bradford May,0.0,min revenue
19004.0,The Land Before Time III: The Time of the Great Giving,Roy Allen Smith,0.0,min revenue
19053.0,Valley Girl,Martha Coolidge,0.0,min revenue
19065.0,Pure Luck,Nadia Tass,0.0,min revenue
19067.0,The Duellists,Ridley Scott,0.0,min revenue
19076.0,The Affair of the Necklace,Charles Shyer,0.0,min revenue
19079.0,Phoebe in Wonderland,Daniel Barnz,0.0,min revenue
19082.0,No Direction Home: Bob Dylan,Martin Scorsese,0.0,min revenue
19087.0,LadyBugs,Sidney J. Furie,0.0,min revenue
19092.0,Above the Rim,Jeff Pollack,0.0,min revenue
19100.0,Nos jours heureux,Olivier Nakache|Eric Toledano,0.0,min revenue
19101.0,A Little Princess,Alfonso CuarÃ³n,0.0,min revenue
19105.0,Iron Maiden: Flight 666,Sam Dunn|Scot McFadyen,0.0,min revenue
19106.0,Lascars,Emmanuel Klotz|Albert Pereira-Lazaro,0.0,min revenue
19109.0,The Long Weekend,Pat Holden,0.0,min revenue
19114.0,Endless Love,Franco Zeffirelli,0.0,min revenue
19116.0,Asylum,David R. Ellis,0.0,min revenue
19118.0,Let It Ride,Joe Pytka,0.0,min revenue
19122.0,Doctor Zhivago,Giacomo Campiotti,0.0,min revenue
19139.0,Goal! III: Taking On The World,Andrew Morahan,0.0,min revenue
19154.0,The Second Arrival,Kevin Tenney,0.0,min revenue
19157.0,Going Overboard,Valerie Breiman,0.0,min revenue
19164.0,The Land Before Time IV: Journey Through the Mists,Roy Allen Smith,0.0,min revenue
19165.0,The Land Before Time V: The Mysterious Island,Charles Grosvenor,0.0,min revenue
19166.0,House Of 9,Steven R. Monroe,0.0,min revenue
19167.0,Second In Command,Simon Fellows,0.0,min revenue
19173.0,Diario de una ninfÃ³mana,Christian Molina,0.0,min revenue
19176.0,The Cowboy Way,Gregg Champion,0.0,min revenue
19186.0,The Parent Trap,David Swift,0.0,min revenue
19197.0,Mum & Dad,Steven Sheil,0.0,min revenue
19201.0,Captain Clegg,Peter Graham Scott,0.0,min revenue
19213.0,Pledge This!,William Heins,0.0,min revenue
19222.0,Parasomnia,William Malone,0.0,min revenue
19236.0,Santa sangre,Alejandro Jodorowsky,0.0,min revenue
19237.0,Kill Theory,Chris Moore,0.0,min revenue
19238.0,Table for Three,Michael Samonek,0.0,min revenue
19252.0,Carry On Abroad,Gerald Thomas,0.0,min revenue
19259.0,Volunteers,Nicholas Meyer,0.0,min revenue
19265.0,Whatever Works,Woody Allen,0.0,min revenue
19267.0,The Big Brawl,Robert Clouse,0.0,min revenue
19268.0,Tellement proches,Eric Toledano|Olivier Nakache,0.0,min revenue
19277.0,In Hell,Ringo Lam,0.0,min revenue
19286.0,Leprechaun 3,Brian Trenchard-Smith,0.0,min revenue
19287.0,Leprechaun 4: In Space,Brian Trenchard-Smith,0.0,min revenue
19288.0,Leprechaun: Back 2 tha Hood,Steven Ayromlooi,0.0,min revenue
19293.0,Carry On Again Doctor,Gerald Thomas,0.0,min revenue
19307.0,Carry On Camping,Gerald Thomas,0.0,min revenue
19311.0,$9.99,Tatia Rosenthal,0.0,min revenue
19312.0,The Black Hole,Tibor TakÃ¡cs,0.0,min revenue
19316.0,Saving Face,Alice Wu,0.0,min revenue
19323.0,Superman: Brainiac Attacks,Curt Geda,0.0,min revenue
19325.0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,0.0,min revenue
19344.0,Loving Annabelle,Katherine Brooks,0.0,min revenue
19348.0,Girlfight,Karyn Kusama,0.0,min revenue
19349.0,The Up in Smoke Tour,Philip G. Atwell,0.0,min revenue
19366.0,Josie and the Pussycats,Harry Elfont|Deborah Kaplan,0.0,min revenue
19371.0,Mr. Nanny,Michael Gottlieb,0.0,min revenue
19378.0,The Cat from Outer Space,Norman Tokar,0.0,min revenue
19379.0,Condorman,Charles Jarrott,0.0,min revenue
19380.0,White Sands,Roger Donaldson,0.0,min revenue
19381.0,Strike!,Sarah Kernochan,0.0,min revenue
19403.0,The Mechanic,Michael Winner,0.0,min revenue
19415.0,Summer Lovers,Randal Kleiser,0.0,min revenue
19422.0,Lost in Austen,Dan Zeff,0.0,min revenue
19457.0,The Yards,James Gray,0.0,min revenue
19458.0,Princess Protection Program,Allison Liddi-Brown,0.0,min revenue
19492.0,Captain EO,Francis Ford Coppola,0.0,min revenue
19494.0,Nine to Five,Colin Higgins,0.0,min revenue
19495.0,Nomad,Sergei Bodrov Jr.|Ivan Passer,0.0,min revenue
19508.0,Garfield's Pet Force,Mark A.Z. DippÃ©,0.0,min revenue
19521.0,Un amour Ã  taire,Christian Faure,0.0,min revenue
19528.0,Naam yi boon sik,Benny Chan,0.0,min revenue
19543.0,Anaconda 4: Trail of Blood,Don E. FauntLeRoy,0.0,min revenue
19556.0,Miss March,Zach Cregger|Trevor Moore,0.0,min revenue
19580.0,The Dukes of Hazzard: The Beginning,Robert Berlinger,0.0,min revenue
19583.0,Fierce People,Griffin Dunne,0.0,min revenue
19592.0,Dead Birds,Alex Turner ( II ),0.0,min revenue
19594.0,Bartok the Magnificent,Gary Goldman|Don Bluth,0.0,min revenue
19595.0,Shark Bait,Howard E. Baker|John Fox|Kyungho Lee,0.0,min revenue
19596.0,Electric Dreams,Steve Barron,0.0,min revenue
19599.0,Book of Blood,John Harrison,0.0,min revenue
19601.0,Bent,Sean Mathias,0.0,min revenue
19611.0,Bo chi tung wah,Benny Chan,0.0,min revenue
19621.0,The Hit,Stephen Frears,0.0,min revenue
19658.0,Race,Abbas Alibhai Burmawalla|Mastan Alibhai Burmawalla,0.0,min revenue
19688.0,Middle of Nowhere,John Stockwell,0.0,min revenue
19713.0,How to Be,Oliver Irving,0.0,min revenue
19724.0,Imagine That,Karey Kirkpatrick,0.0,min revenue
19728.0,The Blue Max,John Guillermin,0.0,min revenue
19761.0,Saturn 3,Stanley Donen,0.0,min revenue
19766.0,Inspector Gadget 2,Alex Zamm,0.0,min revenue
19792.0,Firestarter 2: Rekindled,Robert Iscove,0.0,min revenue
19794.0,Labor Pains,Lara Shapiro,0.0,min revenue
19803.0,Underclassman,Marcos Siega,0.0,min revenue
19819.0,Blue Chips,William Friedkin,0.0,min revenue
19823.0,Dolan's Cadillac,Jeff Beesley,0.0,min revenue
19824.0,Van Wilder: Freshman Year,Harvey Glazer,0.0,min revenue
19840.0,"I Love You, Beth Cooper",Chris Columbus,0.0,min revenue
19851.0,Grey Gardens,Michael Sucsy,0.0,min revenue
19855.0,The War,Jon Avnet,0.0,min revenue
19900.0,Weather Girl,Blayne Weaver,0.0,min revenue
19904.0,The Stepfather,Nelson McCormick,0.0,min revenue
19905.0,"The Goods: Live Hard, Sell Hard",Neal Brennan,0.0,min revenue
19929.0,9to5: Days in Porn,Jens Hoffmann,0.0,min revenue
19933.0,The Brave Little Toaster,Jerry Rees,0.0,min revenue
19934.0,Ce soir je dors chez toi,Olivier Baroux,0.0,min revenue
19953.0,The Incredible Mr. Limpet,Arthur Lubin,0.0,min revenue
19955.0,PrÃªte-moi ta main,Eric Lartigau,0.0,min revenue
19963.0,Bernie,Albert Dupontel,0.0,min revenue
19971.0,The Little Girl Who Lives Down the Lane,Nicolas Gessner,0.0,min revenue
19972.0,The 300 Spartans,Rudolph MatÃ©,0.0,min revenue
19995.0,Avatar,James Cameron,2781505847.0,max revenue
20004.0,Epoch,Matt Codd,0.0,min revenue
20006.0,Pink Cadillac,Buddy Van Horn,0.0,min revenue
20007.0,The Bugs Bunny/Road Runner Movie,Chuck Jones,0.0,min revenue
20033.0,Mulligans,Chip Hale,0.0,min revenue
20034.0,Hush,Mark Tonderai,0.0,min revenue
20036.0,The Prince & Me 3: A Royal Honeymoon,Catherine Cyran,0.0,min revenue
20051.0,Dad's Army,Norman Cohen,0.0,min revenue
20069.0,Manuale d'amore 2 (Capitoli successivi),Giovanni Veronesi,0.0,min revenue
20075.0,Nice Dreams,Tommy Chong,0.0,min revenue
20077.0,The Batman vs Dracula,Michael Goguen,0.0,min revenue
20096.0,The Butcher's Wife,Terry Hughes,0.0,min revenue
20113.0,Flirting with Forty,Mikael Salomon,0.0,min revenue
20139.0,The Children's Hour,William Wyler,0.0,min revenue
20147.0,Dave Chappelle: For What it's Worth,Stan Lathan,0.0,min revenue
20156.0,Exotica,Atom Egoyan,0.0,min revenue
20181.0,Tunnel Rats,Uwe Boll,0.0,min revenue
20210.0,Grind,Casey La Scala,0.0,min revenue
20215.0,Boo,Anthony C. Ferrante,0.0,min revenue
20224.0,The Beautiful Ordinary,Jess Manafort,0.0,min revenue
20235.0,Belle's Magical World,Cullen Blaine|Dale Case,0.0,min revenue
20236.0,Direct Contact,Danny Lerner,0.0,min revenue
20268.0,Ãšltima Parada 174,Bruno Barreto,0.0,min revenue
20277.0,The Ugly Dachshund,Norman Tokar,0.0,min revenue
20289.0,Rush,Lili Fini Zanuck,0.0,min revenue
20306.0,Swimming with Sharks,George Huang,0.0,min revenue
20309.0,Say It Isn't So,J.B. Rogers,0.0,min revenue
20312.0,Interstate 60,Bob Gale,0.0,min revenue
20313.0,John Mayer: Where the Light Is Live in Los Angeles,,0.0,min revenue
20323.0,Long Weekend,Jamie Blanks,0.0,min revenue
20348.0,Fandango,Kevin Reynolds,0.0,min revenue
20360.0,Namastey London,Vipul Amrutlal Shah,0.0,min revenue
20378.0,The Brave Little Toaster to the Rescue,,0.0,min revenue
20379.0,Grand Prix,John Frankenheimer,0.0,min revenue
20382.0,Visioneers,Jared Drake,0.0,min revenue
20391.0,Paint Your Wagon,Joshua Logan,0.0,min revenue
20407.0,Arlen Faber,John Hindman,0.0,min revenue
20410.0,Scooby-Doo and the Alien Invaders,Jim Stenstrum,0.0,min revenue
20411.0,Until Death,Simon Fellows,0.0,min revenue
20414.0,"Grande, grosso e Verdone",Carlo Verdone,0.0,min revenue
20416.0,The Deep,Peter Yates,0.0,min revenue
20423.0,For All Mankind,Al Reinert,0.0,min revenue
20438.0,The Tao of Steve,Jenniphr Goodman,0.0,min revenue
20441.0,The Messengers 2: The Scarecrow,Martin Barnewitz,0.0,min revenue
20443.0,Johnny Be Good,Bud Smith ,0.0,min revenue
20455.0,Digimon: The Movie,Mamoru Hosoda|Shigeyasu Yamauchi,0.0,min revenue
20465.0,Deliria,Michele Soavi,0.0,min revenue
20495.0,Mujhse Shaadi Karogi,David Dhawan,0.0,min revenue
20497.0,Ballet Shoes,Sandra Goldbacher,0.0,min revenue
20521.0,Reefer Madness: The Movie Musical,Andy Fickman,0.0,min revenue
20529.0,Sita Sings the Blues,Nina Paley,0.0,min revenue
20536.0,61*,Billy Crystal,0.0,min revenue
20537.0,Caravaggio,Derek Jarman,0.0,min revenue
20539.0,The Crucible,Nicholas Hytner,0.0,min revenue
20544.0,Something the Lord Made,Joseph Sargent,0.0,min revenue
20546.0,Goodnight Mister Tom,Jack Gold,0.0,min revenue
20556.0,Let It Be,Michael Lindsay-Hogg,0.0,min revenue
20558.0,Scooby-Doo! in Where's My Mummy?,Joe Sichta,0.0,min revenue
20604.0,Metal: A Headbanger's Journey,Sam Dunn|Scot McFadyen|Jessica Joy Wise,0.0,min revenue
20605.0,ì§íŒ¨,Ryoo Seung-wan,0.0,min revenue
20606.0,Doghouse,Jake West,0.0,min revenue
20607.0,"Amanece, que no es poco",JosÃ© Luis Cuerda,0.0,min revenue
20616.0,Swimfan,John Polson,0.0,min revenue
20618.0,Road Trip: Beer Pong,Steve Rash,0.0,min revenue
20620.0,Seconds,John Frankenheimer,0.0,min revenue
20656.0,Saathiya,Shaad Ali,0.0,min revenue
20676.0,Deep Cover,Bill Duke,0.0,min revenue
20678.0,Blankman,Mike Binder,0.0,min revenue
20681.0,The Dogs of War,John Irvin,0.0,min revenue
20682.0,Chain of Fools,Pontus LÃ¶wenhielm|Patrick von Krusenstjerna,0.0,min revenue
20683.0,Peiru Kokun,Yasuhiro Yoshiura,0.0,min revenue
20694.0,Rugrats Go Wild,John Eng|Norton Virgien,0.0,min revenue
20704.0,Necessary Roughness,Stan Dragoti,0.0,min revenue
20720.0,Gabriel Iglesias: Hot and Fluffy,Manny Rodriguez,0.0,min revenue
20723.0,That Darn Cat!,Robert Stevenson,0.0,min revenue
20726.0,Little Giants,Duwayne Dunham,0.0,min revenue
20755.0,Air Bud 3: World Pup,Bill Bannerman,0.0,min revenue
20759.0,The Great White Hype,Reginald Hudlin,0.0,min revenue
20760.0,Lilo & Stitch 2: Stitch has a Glitch,Michael LaBash|Anthony Leondis,0.0,min revenue
20762.0,The Substitute,Robert Mandel,0.0,min revenue
20770.0,But I'm a Cheerleader,Jamie Babbit,0.0,min revenue
20771.0,Kim Possible Movie: So the Drama,Steve Loter,0.0,min revenue
20777.0,The Killing Room,Jonathan Liebesman,0.0,min revenue
20785.0,Emmet Otter's Jug-Band Christmas,Jim Henson,0.0,min revenue
20825.0,I Hate Valentine's Day,Nia Vardalos,0.0,min revenue
20850.0,Ilsa: She Wolf of the SS,Don Edmonds,0.0,min revenue
20859.0,Blown Away,Brenton Spencer,0.0,min revenue
20910.0,The Muppets' Wizard of Oz,Kirk R. Thatcher,0.0,min revenue
20969.0,ìž‘ì—…ì˜ ì •ì„,Ki-hwan Oh,0.0,min revenue
20975.0,Devchata,Yuri Chulyukin,0.0,min revenue
20978.0,"Mon pÃ¨re, ce hÃ©ros",GÃ©rard Lauzier,0.0,min revenue
20980.0,Liquid Sky,Slava Tsukerman,0.0,min revenue
20981.0,The Call of Cthulhu,Andrew Leman,0.0,min revenue
20993.0,Ð‘Ñ€Ð°Ñ‚ 2,Aleksey Balabanov,0.0,min revenue
21027.0,Shenandoah,Andrew V. McLaglen,0.0,min revenue
21032.0,Balto,Simon Wells,0.0,min revenue
21039.0,Rogue Trader,James Dearden,0.0,min revenue
21115.0,Fighter in the Wind,Yang Yun-ho,0.0,min revenue
21131.0,Harvie Krumpet,Adam Elliot,0.0,min revenue
21137.0,The Decline of Western Civilization,Penelope Spheeris,0.0,min revenue
21141.0,Simon Says,William Dear,0.0,min revenue
21143.0,The Day of the Triffids,Freddie Francis|Steve Sekely,0.0,min revenue
21159.0,The Last Man on Earth,Ubaldo Ragona|Sidney Salkow,0.0,min revenue
21168.0,The Reflecting Skin,Philip Ridley,0.0,min revenue
21182.0,Young @ Heart,Sally George|Stephen Walker,0.0,min revenue
21183.0,Fluke,Carlo Carlei,0.0,min revenue
21189.0,Lost in La Mancha,Keith Fulton|Louis Pepe,0.0,min revenue
21240.0,Carry On Constable,Gerald Thomas,0.0,min revenue
21241.0,Cannonball,Paul Bartel,0.0,min revenue
21252.0,Nil by Mouth,Gary Oldman,0.0,min revenue
21299.0,Benji the Hunted,Joe Camp,0.0,min revenue
21309.0,River's Edge,Tim Hunter,0.0,min revenue
21311.0,I Dreamed of Africa,Hugh Hudson,0.0,min revenue
21316.0,Leroy & Stitch,Tony Craig|Roberts Gannaway,0.0,min revenue
21344.0,The Krays,Peter Medak,0.0,min revenue
21352.0,Andre,George T. Miller,0.0,min revenue
21355.0,All the Pretty Horses,Billy Bob Thornton,0.0,min revenue
21356.0,Rock & Rule,Clive A. Smith,0.0,min revenue
21385.0,"Mickey, Donald, Goofy: The Three Musketeers",Donovan Cook,0.0,min revenue
21398.0,Grace,Paul Solet,0.0,min revenue
21430.0,New Rose Hotel,Abel Ferrara,0.0,min revenue
21448.0,Mickey's Magical Christmas: Snowed in at the House of Mouse,Tony Craig|Rick Schneider-Calabash|Roberts Gannaway,0.0,min revenue
21449.0,"What's Up, Tiger Lily?",Woody Allen,0.0,min revenue
21450.0,Naked,Mike Leigh,0.0,min revenue
21461.0,Lage Raho Munna Bhai,Rajkumar Hirani,0.0,min revenue
21467.0,Der Knochenmann,Wolfgang Murnberger,0.0,min revenue
21469.0,Across the Hall,Alex Merkin,0.0,min revenue
21474.0,Bring It On: Fight to the Finish,Bille Woodruff,0.0,min revenue
21481.0,Twitches,Stuart Gillard,0.0,min revenue
21489.0,The Odessa File,Ronald Neame,0.0,min revenue
21494.0,MoliÃ¨re,Laurent Tirard,0.0,min revenue
21500.0,Class,Lewis John Carlino,0.0,min revenue
21515.0,Student Bodies,Mickey Rose|Michael Ritchie,0.0,min revenue
21518.0,Air Bud: Seventh Inning Fetch,Robert Vince,0.0,min revenue
21542.0,Love Don't Cost a Thing,Troy Beyer,0.0,min revenue
21544.0,Hope Springs,Mark Herman,0.0,min revenue
21597.0,Elvira's Haunted Hills,Sam Irvin,0.0,min revenue
21623.0,Beneath,Dagen Merrill,0.0,min revenue
21627.0,Crimewave,Sam Raimi,0.0,min revenue
21634.0,Prayers for Bobby,Russell Mulcahy,0.0,min revenue
21641.0,The Damned United,Tom Hooper,0.0,min revenue
21665.0,Khakee,Rajkumar Santoshi,0.0,min revenue
21683.0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,0.0,min revenue
21705.0,Barbie Diaries,Eric Fogel|Kallan Kagan,0.0,min revenue
21711.0,The Candidate,Michael Ritchie,0.0,min revenue
21717.0,Big Jake,George Sherman,0.0,min revenue
21724.0,Dance Flick,Damien Dante Wayans,0.0,min revenue
21733.0,Fei lung mang jeung,Sammo Hung|Corey Yuen Kwai,0.0,min revenue
21764.0,Gregory's Girl,Bill Forsyth,0.0,min revenue
21765.0,Good Boy!,John Robert Hoffman,0.0,min revenue
21776.0,Le Convoyeur,Nicolas Boukhrief,0.0,min revenue
21838.0,Dead & Breakfast,Matthew Leutwyler,0.0,min revenue
21847.0,10.5: Apocalypse,John Lafia,0.0,min revenue
21861.0,LOL (Laughing Out Loud),Lisa Azuelos,0.0,min revenue
21862.0,Deep in the Valley,Christian Forte,0.0,min revenue
21866.0,Bronco Billy,Clint Eastwood,0.0,min revenue
21867.0,Lady Jane,Trevor Nunn,0.0,min revenue
21868.0,Evelyn,Bruce Beresford,0.0,min revenue
21874.0,Looker,Michael Crichton,0.0,min revenue
21876.0,Von Ryan's Express,Mark Robson,0.0,min revenue
21891.0,Confessions of a Sociopathic Social Climber,Dana Lustig,0.0,min revenue
21910.0,I Sell The Dead,Jeremiah Kipp|Zeke Dunn|Nicole Real|Glenn McQuaid,0.0,min revenue
21935.0,The Haunting Hour: Don't Think About It,Alex Zamm,0.0,min revenue
21943.0,Ho Voglia Di Te,Luis Prieto,0.0,min revenue
21946.0,Contre-EnquÃªte,Franck Mancuso,0.0,min revenue
21948.0,Rolling Thunder,John Flynn,0.0,min revenue
21956.0,Scooby-Doo! and the Monster of Mexico,Scott Jeralds,0.0,min revenue
21972.0,Like Mike,John Schultz,0.0,min revenue
21989.0,Hot Dog... The Movie,Peter Markle,0.0,min revenue
21991.0,State and Main,David Mamet,0.0,min revenue
21997.0,In the Time of the Butterflies,Mariano Barroso,0.0,min revenue
22004.0,Trespass,Walter Hill,0.0,min revenue
22007.0,Train,Gideon Raff,0.0,min revenue
22013.0,Elmer Gantry,Richard Brooks,0.0,min revenue
22021.0,Coffy,Jack Hill ,0.0,min revenue
22023.0,The Border,Tony Richardson,0.0,min revenue
22048.0,Foxy Brown,Jack Hill ,0.0,min revenue
22049.0,Starcrash,Luigi Cozzi,0.0,min revenue
22059.0,The Fantastic Four,Oley Sassone,0.0,min revenue
22073.0,Hoodlum,Bill Duke,0.0,min revenue
22076.0,Alien Hunter,Ron Krauss,0.0,min revenue
22084.0,Dadnapped,Paul Hoen,0.0,min revenue
22102.0,Troop Beverly Hills,Jeff Kanew,0.0,min revenue
22135.0,Not Forgotten,Dror Soref,0.0,min revenue
22136.0,Ricky,FranÃ§ois Ozon,0.0,min revenue
22137.0,Riget,Lars von Trier,0.0,min revenue
22152.0,Lymelife,Derick Martini,0.0,min revenue
22160.0,Against All Odds,Taylor Hackford,0.0,min revenue
22164.0,Blood and Bone,Ben Ramsey,0.0,min revenue
22171.0,Ms .45,Abel Ferrara,0.0,min revenue
22172.0,Street Trash,J. Michael Muro,0.0,min revenue
22175.0,The Shortcut,Nicholaus Goossen,0.0,min revenue
22182.0,Lezioni di cioccolato,Claudio Cupellini,0.0,min revenue
22213.0,Boiling Point,James B. Harris,0.0,min revenue
22244.0,Society,Brian Yuzna,0.0,min revenue
22258.0,Foo Fighters: Live at Wembley Stadium,,0.0,min revenue
22259.0,Bionicle: The Legend Reborn,Mark Baldo,0.0,min revenue
22293.0,Manos: The Hands of Fate,Harold P. Warren,0.0,min revenue
22307.0,Sisters,Brian De Palma,0.0,min revenue
22317.0,Lightning Jack,Simon Wincer|Paul Hogan|Greg Coote,0.0,min revenue
22318.0,Permanent Midnight,David Veloz,0.0,min revenue
22327.0,Youth in Revolt,Miguel Arteta,0.0,min revenue
22328.0,The Apple Dumpling Gang Rides Again,Vincent McEveety,0.0,min revenue
22371.0,Minutemen,Lev L. Spiro,0.0,min revenue
22383.0,The Professionals,Richard Brooks,0.0,min revenue
22419.0,Camille,Gregory Mackenzie,0.0,min revenue
22473.0,Neverwas,Joshua Michael Stern,0.0,min revenue
22476.0,Infestation,Kyle Rankin,0.0,min revenue
22477.0,September,Woody Allen,0.0,min revenue
22478.0,Another Woman,Woody Allen,0.0,min revenue
22494.0,Frequently Asked Questions About Time Travel,Gareth Carrivick,0.0,min revenue
22500.0,Gandahar,RenÃ© Laloux,0.0,min revenue
22502.0,Les Enfants de la Pluie,Philippe Leclerc,0.0,min revenue
22509.0,The Devil's Arithmetic,Donna Deitch,0.0,min revenue
22537.0,Inuyasha: Kagami no Naka no MugenjÅ,Toshiya Shinohara,0.0,min revenue
22543.0,Dead Ringer,Paul Henreid,0.0,min revenue
22559.0,Aliens of the Deep,James Cameron|Steven Quale,0.0,min revenue
22572.0,Hell Comes to Frogtown,Donald G. Jackson|R.J. Kizer,0.0,min revenue
22578.0,DÃ©dales,RenÃ© Manzor,0.0,min revenue
22582.0,Tom and Jerry: The Movie,Phil Roman,0.0,min revenue
22590.0,Sidekicks,Aaron Norris,0.0,min revenue
22600.0,Jerusalema,Ralph Ziman,0.0,min revenue
22611.0,Little Nemo: Adventures In Slumberland,Masami Hata|William T. Hurtz,0.0,min revenue
22620.0,Scooby-Doo! The Mystery Begins,Brian Levant,0.0,min revenue
22625.0,Circle of Friends,Pat O'Connor,0.0,min revenue
22627.0,Pure Country,Christopher Cain,0.0,min revenue
22640.0,Shrink,Jonas Pate,0.0,min revenue
22643.0,Mickey's House of Villains,Jamie Mitchell,0.0,min revenue
22681.0,Homecoming,Morgan J. Freeman,0.0,min revenue
22683.0,Gifted Hands: The Ben Carson Story,Thomas Carter,0.0,min revenue
